,real,target,preds,lower,upper
10-01-19,16500.0,16500.0,16127.171875,14990.399715515032,17263.944034484968
10-01-20,16450.0,16450.0,16174.75830078125,15047.517719565534,17301.998881996966
10-01-21,16500.0,16500.0,16123.96044921875,14963.814257373988,17284.10664106351
10-01-22,16350.0,16350.0,16187.080078125,15013.231030556237,17360.929125693765
10-01-25,16400.0,16400.0,16412.806640625,15284.898857906313,17540.71442334369
10-01-26,15600.0,15600.0,16634.28515625,15583.624522513328,17684.945789986672
10-01-27,15700.0,15700.0,16656.73046875,15613.858596179154,17699.602341320846
10-01-28,15450.0,15450.0,16566.759765625,15482.57727596586,17650.942255284142
10-01-29,15850.0,15850.0,16551.125,15452.91672625389,17649.33327374611
10-02-01,15750.0,15750.0,16673.833984375,15609.091556870795,17738.576411879203
10-02-02,15650.0,15650.0,16803.19140625,15794.075119405157,17812.30769309484
10-02-03,16050.0,16050.0,16794.2431640625,15773.997383891177,17814.488944233824
10-02-04,15500.0,15500.0,16695.4580078125,15634.052500832166,17756.863514792836
10-02-05,15150.0,15150.0,16694.7373046875,15616.809518629536,17772.665090745464
10-02-08,15450.0,15450.0,16818.4384765625,15779.869741209737,17857.007211915265
10-02-09,15650.0,15650.0,16758.0712890625,15752.01187468197,17764.13070344303
10-02-10,15350.0,15350.0,16506.1357421875,15446.660047563735,17565.611436811265
10-02-11,15650.0,15650.0,16121.49609375,14996.647966175158,17246.34422132484
10-02-12,15450.0,15450.0,15694.376953125,14490.910717990893,16897.843188259107
10-02-16,15300.0,15300.0,15393.84619140625,14114.105234217659,16673.58714859484
10-02-17,15700.0,15700.0,15351.056640625,14037.039352432912,16665.073928817088
10-02-18,15600.0,15600.0,15529.17919921875,14248.906949308797,16809.451449128705
10-02-19,15750.0,15750.0,15679.28369140625,14471.174067655129,16887.393315157373
10-02-22,16400.0,16400.0,15605.8349609375,14400.037240611931,16811.63268126307
10-02-23,16650.0,16650.0,15416.84326171875,14155.644407900345,16678.042115537155
10-02-24,16650.0,16650.0,15325.32568359375,14025.127836707663,16625.523530479837
10-02-25,16600.0,16600.0,15408.83837890625,14125.500892173593,16692.175865638907
10-02-26,16500.0,16500.0,15511.29150390625,14284.415282186934,16738.167725625564
10-03-02,16400.0,16400.0,15512.9423828125,14279.105764913347,16746.779000711653
10-03-03,16550.0,16550.0,15497.400390625,14225.982020553116,16768.818760696886
10-03-04,16200.0,16200.0,15568.32666015625,14297.969380491817,16838.683939820683
10-03-05,16600.0,16600.0,15742.43896484375,14518.101272493719,16966.776657193783
10-03-08,16800.0,16800.0,15897.4931640625,14737.13142351215,17057.85490461285
10-03-09,16700.0,16700.0,15832.77001953125,14675.667060940503,16989.872978122
10-03-10,16800.0,16800.0,15610.78662109375,14396.04579361414,16825.52744857336
10-03-11,16600.0,16600.0,15420.66796875,14160.174740138757,16681.16119736124
10-03-12,16850.0,16850.0,15381.9482421875,14115.974571844257,16647.921912530743
10-03-15,16850.0,16850.0,15377.203125,14129.694822769987,16624.711427230013
10-03-16,16800.0,16800.0,15265.3525390625,13995.715633704966,16534.989444420033
10-03-17,16950.0,16950.0,15144.8603515625,13817.611894387053,16472.108808737947
10-03-18,16950.0,16950.0,15150.95361328125,13805.415035237562,16496.492191324938
10-03-19,16800.0,16800.0,15223.51220703125,13915.63825809729,16531.38615596521
10-03-22,16650.0,16650.0,15206.6015625,13938.43844129975,16474.76468370025
10-03-23,16850.0,16850.0,15040.06103515625,13731.54083989294,16348.58123041956
10-03-24,17050.0,17050.0,14834.55322265625,13465.332706946283,16203.773738366217
10-03-25,17000.0,17000.0,14755.19189453125,13350.87679555862,16159.50699350388
10-03-26,16850.0,16850.0,14845.5166015625,13457.265865809146,16233.767337315854
10-03-29,17000.0,17000.0,14951.767578125,13618.884053564678,16284.651102685322
10-03-30,17000.0,17000.0,15002.6552734375,13676.583819044377,16328.726727830623
10-03-31,17000.0,17000.0,15070.119140625,13732.231775902474,16408.006505347526
10-04-01,16950.0,16950.0,15222.650390625,13908.788377547646,16536.512403702352
10-04-02,16700.0,16700.0,15404.978515625,14143.073004587886,16666.884026662116
10-04-05,16700.0,16700.0,15524.3203125,14272.449153664758,16776.19147133524
10-04-06,16750.0,16750.0,15580.365234375,14320.788149761764,16839.942318988236
10-04-07,17050.0,17050.0,15669.86083984375,14418.62606340491,16921.09561628259
10-04-08,17250.0,17250.0,15840.4658203125,14629.745264535677,17051.18637608932
10-04-09,17200.0,17200.0,15986.97998046875,14825.07203471919,17148.88792621831
10-04-12,17450.0,17450.0,16019.9365234375,14860.418473149179,17179.454573725823
10-04-13,17500.0,17500.0,16034.5751953125,14854.82221765087,17214.328172974132
10-04-14,17550.0,17550.0,16127.7724609375,14957.609496629146,17297.935425245854
10-04-15,17200.0,17200.0,16183.0224609375,15056.674873377322,17309.37004849768
10-04-16,17000.0,17000.0,16115.49951171875,14970.445731653273,17260.553291784225
10-04-19,16950.0,16950.0,15995.5048828125,14803.455159753576,17187.554605871424
10-04-20,17350.0,17350.0,15972.5107421875,14759.77380362256,17185.24768075244
10-04-21,17200.0,17200.0,16081.8291015625,14892.327203492603,17271.330999632395
10-04-22,17300.0,17300.0,16204.0166015625,15072.224797595441,17335.80840552956
10-04-23,17450.0,17450.0,16173.841796875,15040.594013163784,17307.089580586216
10-04-26,17350.0,17350.0,16071.93408203125,14894.878014976764,17248.990149085737
10-04-27,17350.0,17350.0,16054.59765625,14858.328591411011,17250.86672108899
10-04-28,17100.0,17100.0,16178.48046875,15011.70888003162,17345.25205746838
10-04-29,17000.0,17000.0,16292.65185546875,15189.33814361845,17395.96556731905
10-04-30,17250.0,17250.0,16230.568359375,15118.079673605662,17343.05704514434
10-05-03,17250.0,17250.0,16107.3642578125,14937.587638907375,17277.140876717625
10-05-04,17500.0,17500.0,16097.38916015625,14904.917048558775,17289.861271753725
10-05-06,17050.0,17050.0,16238.7021484375,15085.819391559617,17391.584905315383
10-05-07,16700.0,16700.0,16419.2841796875,15328.825376993202,17509.7429823818
10-05-10,16650.0,16650.0,16449.5849609375,15363.85833918882,17535.31158268618
10-05-11,16950.0,16950.0,16356.09716796875,15234.98272667851,17477.21160925899
10-05-12,17000.0,17000.0,16296.58447265625,15132.686377723752,17460.482567588748
10-05-13,17050.0,17050.0,16367.0146484375,15223.8059420244,17510.223354850597
10-05-14,16800.0,16800.0,16395.1875,15309.73634800664,17480.638651993362
10-05-17,16800.0,16800.0,16255.19189453125,15142.143449118868,17368.24033994363
10-05-18,17500.0,17500.0,16088.3017578125,14905.247581568756,17271.355934056246
10-05-19,17400.0,17400.0,16092.26318359375,14879.722653578261,17304.80371360924
10-05-20,16900.0,16900.0,16289.8828125,15114.896288751803,17464.869336248197
10-05-24,16650.0,16650.0,16494.3447265625,15398.399173469381,17590.29027965562
10-05-25,16000.0,16000.0,16532.7021484375,15443.397609415417,17622.006687459583
10-05-26,16600.0,16600.0,16504.630859375,15381.281656108886,17627.980062641112
10-05-27,16300.0,16300.0,16520.1708984375,15395.076078559005,17645.265718315997
10-05-28,16800.0,16800.0,16594.060546875,15502.4154381118,17685.7056556382
10-05-31,17000.0,17000.0,16600.5009765625,15550.730457466345,17650.271495658653
10-06-01,16950.0,16950.0,16475.2451171875,15389.840109557672,17560.650124817326
10-06-03,17200.0,17200.0,16335.2138671875,15192.07285733792,17478.35487703708
10-06-04,17200.0,17200.0,16301.58984375,15141.151915649141,17462.02777185086
10-06-07,17000.0,17000.0,16440.6484375,15308.071073103369,17573.22580189663
10-06-08,17000.0,17000.0,16637.294921875,15570.7525491845,17703.8372945655
10-06-09,17100.0,17100.0,16687.240234375,15634.007930882877,17740.472537867125
10-06-10,17050.0,17050.0,16584.3525390625,15499.281104428754,17669.423973696248
10-06-11,17150.0,17150.0,16477.0302734375,15363.603238316724,17590.457308558278
10-06-14,17600.0,17600.0,16502.388671875,15392.840329988427,17611.937013761573
10-06-15,17400.0,17400.0,16559.8017578125,15484.372902007965,17635.230613617034
10-06-16,17600.0,17600.0,16534.17578125,15444.117844520033,17624.23371797997
10-06-17,18150.0,18150.0,16497.4365234375,15369.143505900307,17625.72954097469
10-06-18,18500.0,18500.0,16504.0830078125,15387.548291255218,17620.617724369782
10-06-21,18950.0,18950.0,16422.7666015625,15341.909919957356,17503.623283167643
10-06-22,19000.0,19000.0,16225.75732421875,15096.548920608937,17354.965727828563
10-06-23,19150.0,19150.0,16052.419921875,14852.26957820827,17252.57026554173
10-06-24,19100.0,19100.0,16029.8779296875,14804.755088522885,17255.000770852115
10-06-25,18650.0,18650.0,16151.33154296875,14962.122642757198,17340.540443180304
10-06-28,18650.0,18650.0,16217.07958984375,15089.741740095627,17344.41743959187
10-06-29,18850.0,18850.0,16169.53125,15015.866124101336,17323.196375898664
10-06-30,18500.0,18500.0,16122.95654296875,14924.204091622452,17321.70899431505
10-07-01,18450.0,18450.0,16139.95849609375,14943.63771191471,17336.279280272793
10-07-02,18400.0,18400.0,16133.12890625,14983.138396954835,17283.119415545167
10-07-05,18550.0,18550.0,15932.39599609375,14772.366869784322,17092.42512240318
10-07-06,18300.0,18300.0,15652.02587890625,14413.692941313906,16890.358816498592
10-07-07,17800.0,17800.0,15482.58056640625,14190.656535921304,16774.504596891195
10-07-08,18150.0,18150.0,15547.2919921875,14250.940229699976,16843.643754675024
10-07-09,18550.0,18550.0,15783.65771484375,14544.517282495082,17022.798147192418
10-07-12,18700.0,18700.0,15886.72509765625,14677.394164979336,17096.056030333162
10-07-13,18850.0,18850.0,15957.02197265625,14718.488637808865,17195.555307503637
10-07-14,19450.0,19450.0,16139.42236328125,14921.538669991507,17357.306056570993
10-07-15,19400.0,19400.0,16286.7783203125,15152.669468335493,17420.887172289506
10-07-16,19300.0,19300.0,16252.5107421875,15123.949039950887,17381.072444424113
10-07-19,19300.0,19300.0,16125.60791015625,14944.75014353263,17306.46567677987
10-07-20,19300.0,19300.0,16090.42822265625,14877.109993458922,17303.746451853578
10-07-21,19500.0,19500.0,16214.62939453125,15021.47313364907,17407.78565541343
10-07-22,19600.0,19600.0,16363.4208984375,15232.897393962527,17493.944402912475
10-07-23,19450.0,19450.0,16391.88671875,15268.024285437565,17515.749152062435
10-07-26,19250.0,19250.0,16348.45751953125,15192.655924769924,17504.259114292574
10-07-27,19200.0,19200.0,16433.6953125,15260.90632682484,17606.48429817516
10-07-28,19150.0,19150.0,16778.263671875,15646.683262949977,17909.844080800023
10-07-29,19450.0,19450.0,17227.03125,16209.347874093524,18244.714625906476
10-07-30,19800.0,19800.0,17542.6591796875,16589.871211060025,18495.447148314975
10-08-02,19950.0,19950.0,17719.3349609375,16777.298989828923,18661.370932046077
10-08-03,20700.0,20700.0,17885.73828125,16965.312423553147,18806.164138946853
10-08-04,21000.0,21000.0,18106.1474609375,17239.982641804545,18972.312280070455
10-08-05,21450.0,21450.0,18259.0615234375,17461.159385246363,19056.963661628637
10-08-06,21200.0,21200.0,18205.9921875,17386.559195609712,19025.425179390288
10-08-09,21400.0,21400.0,18022.798828125,17148.412283625858,18897.185372624142
10-08-10,21100.0,21100.0,17858.7880859375,16946.292882660422,18771.283289214578
10-08-11,21150.0,21150.0,17899.0986328125,16996.226962703964,18801.970302921036
10-08-12,21100.0,21100.0,17976.96875,17135.93280248395,18818.00469751605
10-08-13,21200.0,21200.0,17901.625,17043.91133248924,18759.33866751076
10-08-16,21150.0,21150.0,17695.599609375,16780.292854154664,18610.906364595336
10-08-17,21200.0,21200.0,17555.201171875,16597.58971728011,18512.81262646989
10-08-18,21150.0,21150.0,17622.767578125,16674.59232676768,18570.94282948232
10-08-19,21600.0,21600.0,17764.2880859375,16874.218144563445,18654.358027311555
10-08-20,21950.0,21950.0,17818.8701171875,16926.431723048492,18711.308511326508
10-08-23,21850.0,21850.0,17884.0146484375,16963.083671768,18804.945625107
10-08-24,22300.0,22300.0,18092.7216796875,17193.448470293257,18991.994889081743
10-08-25,21800.0,21800.0,18425.0771484375,17606.80869095181,19243.34560592319
10-08-26,21900.0,21900.0,18655.1669921875,17923.5045028691,19386.8294815059
10-08-27,22200.0,22200.0,18637.1669921875,17884.217517153564,19390.116467221436
10-08-30,22200.0,22200.0,18527.634765625,17719.394351192914,19335.875180057086
10-08-31,21950.0,21950.0,18530.4287109375,17717.005083084954,19343.852338790046
10-09-01,22200.0,22200.0,18705.2060546875,17940.102798066575,19470.309311308425
10-09-02,21950.0,21950.0,18881.234375,18182.218166522285,19580.250583477715
10-09-03,22000.0,22000.0,18848.578125,18127.714524517767,19569.441725482233
10-09-06,22000.0,22000.0,18672.2822265625,17895.072696718285,19449.491756406715
10-09-07,22000.0,22000.0,18565.5087890625,17763.43825284682,19367.57932527818
10-09-08,22200.0,22200.0,18677.3203125,17900.333779691413,19454.306845308587
10-09-09,22900.0,22900.0,18873.4990234375,18158.529844184854,19588.468202690146
10-09-10,22950.0,22950.0,19063.9091796875,18347.79639136725,19780.02196800775
10-09-13,23800.0,23800.0,19340.392578125,18629.264611476225,20051.520544773775
10-09-14,24000.0,24000.0,19795.0361328125,19154.108059488062,20435.964206136938
10-09-15,24200.0,24200.0,20398.96875,19872.75701480212,20925.18048519788
10-09-16,24150.0,24150.0,20823.111328125,20384.505507408885,21261.717148841115
10-09-17,23200.0,23200.0,20890.9384765625,20389.347038648553,21392.529914476447
10-09-20,23050.0,23050.0,20776.9931640625,20221.20990060719,21332.77642751781
10-09-24,23700.0,23700.0,20724.2578125,20191.36060353132,21257.15502146868
10-09-27,24450.0,24450.0,20826.037109375,20347.13640559679,21304.93781315321
10-09-28,24200.0,24200.0,20897.861328125,20445.14787556397,21350.57478068603
10-09-29,25200.0,25200.0,20851.7890625,20330.470970619754,21373.107154380246
10-09-30,24800.0,24800.0,20758.15234375,20209.28472685042,21307.01996064958
10-10-01,24650.0,24650.0,20764.7373046875,20246.70207128265,21282.77253809235
10-10-04,23800.0,23800.0,21005.7333984375,20540.214654319894,21471.252142555106
10-10-05,25150.0,25150.0,21310.53515625,20896.100169535963,21724.970142964037
10-10-06,25550.0,25550.0,21444.611328125,20982.171761430156,21907.050894819844
10-10-07,25600.0,25600.0,21449.1357421875,20948.76261361413,21949.50887076087
10-10-08,25750.0,25750.0,21443.8369140625,20974.46207300428,21913.21175512072
10-10-11,25650.0,25650.0,21578.623046875,21149.370293566353,22007.875800183647
10-10-12,25450.0,25450.0,21756.59375,21347.154521672,22166.032978328
10-10-13,25050.0,25050.0,21773.8154296875,21302.605255661598,22245.025603713402
10-10-14,25900.0,25900.0,21658.818359375,21147.494203297523,22170.142515452477
10-10-15,26650.0,26650.0,21648.3818359375,21170.221457871827,22126.542214003173
10-10-18,25400.0,25400.0,21834.1572265625,21422.81153994169,22245.50291318331
10-10-19,25000.0,25000.0,21959.330078125,21549.54101772832,22369.11913852168
10-10-20,25450.0,25450.0,21883.90234375,21378.017214463947,22389.787473036053
10-10-21,25400.0,25400.0,21754.9482421875,21218.722497199873,22291.173987175127
10-10-22,25600.0,25600.0,21828.4658203125,21351.087492688013,22305.844147936987
10-10-25,25550.0,25550.0,22171.6982421875,21781.915575555107,22561.480908819893
10-10-26,25600.0,25600.0,22569.388671875,22185.958404884837,22952.818938865163
10-10-27,25200.0,25200.0,22851.53125,22377.917082652464,23325.145417347536
10-10-28,26900.0,26900.0,23055.009765625,22551.289515389428,23558.730015860572
10-10-29,26450.0,26450.0,23335.123046875,22863.73063955966,23806.51545419034
10-11-01,28250.0,28250.0,23612.2197265625,23145.23894643544,24079.20050668956
10-11-02,28150.0,28150.0,23645.783203125,23088.3957903074,24203.1706159426
10-11-03,27800.0,27800.0,23571.818359375,22932.46411610528,24211.17260264472
10-11-04,27850.0,27850.0,23539.8583984375,22944.401982313935,24135.314814561065
10-11-05,27000.0,27000.0,23554.5693359375,23009.334078648222,24099.804593226778
10-11-08,26400.0,26400.0,23693.6953125,23168.362724439958,24219.027900560042
10-11-09,26850.0,26850.0,23973.900390625,23469.105609056613,24478.695172193387
10-11-10,27200.0,27200.0,24358.4033203125,23822.082646114584,24894.723994510416
10-11-11,26500.0,26500.0,24552.7919921875,23910.876913849635,25194.707070525365
10-11-12,26800.0,26800.0,24546.1328125,23801.815475295334,25290.450149704666
10-11-15,26450.0,26450.0,24592.1396484375,23863.636651719014,25320.642645155986
10-11-16,27000.0,27000.0,24839.2744140625,24189.014511867095,25489.534316257905
10-11-17,26900.0,26900.0,25236.2421875,24585.698498283513,25886.785876716487
10-11-18,26200.0,26200.0,25511.2451171875,24755.47195360924,26267.01828076576
10-11-19,26350.0,26350.0,25551.748046875,24691.360876879604,26412.135216870396
10-11-22,26250.0,26250.0,25452.8818359375,24583.16571232442,26322.59795955058
10-11-23,25550.0,25550.0,25424.9541015625,24615.77282121789,26234.13538190711
10-11-24,25050.0,25050.0,25631.4912109375,24871.119503525537,26391.862918349463
10-11-25,24700.0,24700.0,25821.8125,25014.595112740804,26629.029887259196
10-11-26,25400.0,25400.0,25776.048828125,24867.39927449813,26684.69838175187
10-11-29,25300.0,25300.0,25579.2939453125,24655.147297707434,26503.440592917566
10-11-30,26050.0,26050.0,25457.7060546875,24610.210055078576,26305.202054296424
10-12-01,26600.0,26600.0,25478.7763671875,24694.479625166296,26263.073109208704
10-12-02,26850.0,26850.0,25521.54296875,24713.381580409925,26329.704357090075
10-12-03,27400.0,27400.0,25466.744140625,24603.17151450129,26330.31676674871
10-12-06,27600.0,27600.0,25360.212890625,24504.065191601934,26216.360589648066
10-12-07,28350.0,28350.0,25420.46875,24632.262327691675,26208.675172308325
10-12-08,28150.0,28150.0,25750.6064453125,25005.928172040713,26495.284718584287
10-12-09,29300.0,29300.0,26231.28515625,25421.751472771637,27040.818839728363
10-12-10,28950.0,28950.0,26706.876953125,25778.2307220788,27635.5231841712
10-12-13,29500.0,29500.0,27126.2109375,26117.65869469136,28134.76318030864
10-12-14,29700.0,29700.0,27484.7490234375,26424.603029026835,28544.895017848165
10-12-15,31000.0,31000.0,27742.349609375,26618.061699058286,28866.637519691714
10-12-16,29650.0,29650.0,27709.2421875,26493.869238319505,28924.615136680495
10-12-17,30050.0,30050.0,27456.5087890625,26199.96264193137,28713.05493619363
10-12-20,29800.0,29800.0,27201.83203125,26015.847402875977,28387.816659624023
10-12-21,30850.0,30850.0,27096.0390625,26023.035304674166,28169.042820325834
10-12-22,30700.0,30700.0,27137.08203125,26111.494037929755,28162.670024570245
10-12-23,30950.0,30950.0,27130.4638671875,26061.302485961216,28199.625248413784
10-12-24,30850.0,30850.0,26995.490234375,25873.702309985565,28117.278158764435
10-12-27,30150.0,30150.0,26840.5,25744.110482080985,27936.889517919015
10-12-28,30200.0,30200.0,26743.7705078125,25713.959190631864,27773.581824993136
10-12-29,28500.0,28500.0,26700.390625,25697.54289076779,27703.23835923221
10-12-30,27950.0,27950.0,26628.1123046875,25601.15624202462,27655.06836735038
11-01-03,28400.0,28400.0,26415.609375,25357.984728739153,27473.234021260847
11-01-04,29200.0,29200.0,26043.935546875,25007.281796286272,27080.589297463728
11-01-05,29450.0,29450.0,25674.1416015625,24719.028043629252,26629.255159495748
11-01-06,30300.0,30300.0,25480.3662109375,24621.539834126288,26339.192587748712
11-01-07,30000.0,30000.0,25459.52734375,24643.996960029195,26275.057727470805
11-01-10,29800.0,29800.0,25479.7119140625,24644.85025692756,26314.57357119744
11-01-11,30000.0,30000.0,25625.5126953125,24797.14607633344,26453.87931429156
11-01-12,28950.0,28950.0,25951.802734375,25158.149590760357,26745.455877989643
11-01-13,28400.0,28400.0,26407.28125,25580.02331505916,27234.53918494084
11-01-14,29200.0,29200.0,26776.4169921875,25832.27931630098,27720.55466807402
11-01-17,28750.0,28750.0,27068.462890625,26025.782345961183,28111.143435288817
11-01-18,28050.0,28050.0,27319.71484375,26248.403396618873,28391.026290881127
11-01-19,27900.0,27900.0,27668.13671875,26598.00195460652,28738.27148289348
11-01-20,27100.0,27100.0,28118.8837890625,27012.248161381594,29225.519416743406
11-01-21,26350.0,26350.0,28480.59765625,27263.838770879895,29697.356541620105
11-01-24,26300.0,26300.0,28723.30078125,27402.105997093382,30044.495565406618
11-01-25,26750.0,26750.0,29013.05078125,27676.04507869111,30350.05648380889
11-01-26,26200.0,26200.0,29362.765625,28019.53840486155,30705.99284513845
11-01-27,27400.0,27400.0,29682.1162109375,28267.09981927237,31097.13260260263
11-01-28,26750.0,26750.0,29846.548828125,28326.049773616534,31367.047882633466
11-01-31,25950.0,25950.0,29945.5888671875,28372.175786493284,31519.001947881716
11-02-01,26750.0,26750.0,30068.9921875,28509.505771952492,31628.478603047508
11-02-07,27000.0,27000.0,30248.8583984375,28702.23909912751,31795.47769774749
11-02-08,25850.0,25850.0,30472.904296875,28900.151950311796,32045.656643438204
11-02-09,24800.0,24800.0,30568.4638671875,28913.535417128856,32223.392317246144
11-02-10,23800.0,23800.0,30528.96875,28807.385380278796,32250.552119721204
11-02-11,23450.0,23450.0,30287.626953125,28549.416577148564,32025.837329101436
11-02-14,24500.0,24500.0,29915.7470703125,28219.361926878544,31612.132213746456
11-02-15,24150.0,24150.0,29471.3115234375,27845.80163813113,31096.82140874387
11-02-16,24400.0,24400.0,29156.8076171875,27618.270814771717,30695.344419603283
11-02-17,24150.0,24150.0,29069.513671875,27641.165150890058,30497.862192859942
11-02-18,24200.0,24200.0,29235.375,27894.388880741266,30576.361119258734
11-02-21,25000.0,25000.0,29548.7353515625,28197.590159895895,30899.880543229105
11-02-22,24800.0,24800.0,29758.9609375,28301.91134464813,31216.01053035187
11-02-23,24950.0,24950.0,29826.435546875,28275.351166069195,31377.519927680805
11-02-24,24450.0,24450.0,29770.3525390625,28198.022044457957,31342.683033667043
11-02-25,25000.0,25000.0,29670.7568359375,28126.237075461886,31215.276596413114
11-02-28,25050.0,25050.0,29556.71875,28040.763685537666,31072.673814462334
11-03-02,24900.0,24900.0,29402.5732421875,27893.573830282043,30911.572654092957
11-03-03,26100.0,26100.0,29159.5126953125,27646.604650620306,30672.420740004694
11-03-04,26450.0,26450.0,28878.5341796875,27405.928944814044,30351.139414560956
11-03-07,26000.0,26000.0,28598.04296875,27197.924466883196,29998.161470616804
11-03-08,25850.0,25850.0,28270.5810546875,26920.94832502026,29620.21378435474
11-03-09,25900.0,25900.0,27826.5986328125,26499.546926804374,29153.650338820626
11-03-10,26000.0,26000.0,27349.173828125,26073.129952621104,28625.217703628896
11-03-11,26000.0,26000.0,26939.99609375,25773.35120222935,28106.64098527065
11-03-14,26000.0,26000.0,26746.23828125,25704.108530514586,27788.368031985414
11-03-15,25200.0,25200.0,26793.3720703125,25816.9532695623,27769.7908710627
11-03-16,26200.0,26200.0,26783.2353515625,25760.02484280956,27806.44586031544
11-03-17,25500.0,25500.0,26696.8837890625,25608.510563307773,27785.257014817227
11-03-18,26050.0,26050.0,26631.9443359375,25570.28480543671,27693.60386643829
11-03-21,26050.0,26050.0,26535.0537109375,25527.15817335346,27542.94924852154
11-03-22,26250.0,26250.0,26316.97265625,25330.669881114867,27303.275431385133
11-03-23,25900.0,25900.0,25932.3388671875,24964.38576222663,26900.29197214837
11-03-24,25300.0,25300.0,25438.427734375,24515.185355407742,26361.670113342258
11-03-25,25050.0,25050.0,24938.2666015625,24081.24016001679,25795.29304310821
11-03-28,25600.0,25600.0,24524.5185546875,23739.063887250577,25309.973222124423
11-03-29,25450.0,25450.0,24277.62109375,23580.96520497358,24974.27698252642
11-03-30,25400.0,25400.0,24242.2763671875,23628.280208006283,24856.272526368717
11-03-31,25450.0,25450.0,24367.2646484375,23775.835236959596,24958.694059915404
11-04-01,25350.0,25350.0,24475.94140625,23831.969377843376,25119.913434656624
11-04-04,25350.0,25350.0,24472.400390625,23760.591630863026,25184.209150386974
11-04-05,25950.0,25950.0,24432.9091796875,23723.465586795857,25142.352772579143
11-04-06,26000.0,26000.0,24478.4375,23819.365450180223,25137.509549819777
11-04-07,25250.0,25250.0,24637.796875,23997.47595091233,25278.11779908767
11-04-08,25350.0,25350.0,24789.427734375,24099.74868470356,25479.10678404644
11-04-11,25350.0,25350.0,24868.6328125,24111.201087028723,25626.064537971277
11-04-12,25650.0,25650.0,25074.9267578125,24325.996057107626,25823.857458517374
11-04-13,25500.0,25500.0,25523.5205078125,24813.0740953471,26233.9669202779
11-04-14,25000.0,25000.0,25888.8193359375,25106.087914157564,26671.550757717436
11-04-15,24250.0,24250.0,26002.7900390625,25094.33737727781,26911.24270084719
11-04-18,24350.0,24350.0,26000.181640625,25067.66333796545,26932.69994328455
11-04-19,23850.0,23850.0,26027.5322265625,25149.249346027253,26905.815107097747
11-04-20,24350.0,24350.0,26143.39453125,25291.908734563094,26994.880327936906
11-04-21,25100.0,25100.0,26108.8701171875,25204.12361665757,27013.61661771743
11-04-22,24850.0,24850.0,25896.3896484375,24935.483582141867,26857.295714733133
11-04-25,24400.0,24400.0,25728.0166015625,24813.29259514083,26642.74060798417
11-04-26,24100.0,24100.0,25675.6865234375,24852.767995835,26498.60505104
11-04-27,24050.0,24050.0,25771.201171875,24977.120019364458,26565.282324385542
11-04-28,23600.0,23600.0,25859.6611328125,25020.01154947857,26699.31071614643
11-04-29,24350.0,24350.0,25866.376953125,24968.575831711987,26764.178074538013
11-05-02,24850.0,24850.0,25841.8974609375,24948.30729706843,26735.48762480657
11-05-03,25800.0,25800.0,25815.83984375,24958.154696935555,26673.524990564445
11-05-04,25800.0,25800.0,25781.0439453125,24929.65882163427,26632.42906899073
11-05-06,25750.0,25750.0,25688.8955078125,24812.98734239166,26564.80367323334
11-05-09,25000.0,25000.0,25540.84765625,24650.885903480656,26430.809409019344
11-05-11,25400.0,25400.0,25397.724609375,24549.26260709557,26246.18661165443
11-05-12,24600.0,24600.0,25353.50390625,24571.66443415021,26135.34337834979
11-05-13,24550.0,24550.0,25503.96875,24752.02033754378,26255.91716245622
11-05-16,25500.0,25500.0,25603.0810546875,24798.79854754998,26407.36356182502
11-05-17,25200.0,25200.0,25600.4794921875,24724.879538605146,26476.079445769854
11-05-18,25750.0,25750.0,25635.1220703125,24778.55350347682,26491.69063714818
11-05-19,25750.0,25750.0,25741.26171875,24942.184942796583,26540.338494703417
11-05-20,27350.0,27350.0,25874.19140625,25072.726762039914,26675.656050460086
11-05-23,26150.0,26150.0,25839.5673828125,24975.137219377244,26703.997546247756
11-05-24,26500.0,26500.0,25655.8505859375,24749.304773413493,26562.396398461507
11-05-25,26050.0,26050.0,25455.8671875,24594.832618380347,26316.901756619653
11-05-26,26050.0,26050.0,25345.4150390625,24566.681252490405,26124.148825634595
11-05-27,26200.0,26200.0,25277.6611328125,24530.477590843948,26024.844674781052
11-05-30,26050.0,26050.0,25077.5947265625,24296.079132722,25859.110320403
11-05-31,26100.0,26100.0,24682.689453125,23871.654361464887,25493.724544785113
11-06-01,26900.0,26900.0,24277.2236328125,23523.23586558077,25031.21140004423
11-06-02,26500.0,26500.0,24146.5009765625,23518.355971279154,24774.645981845846
11-06-03,27400.0,27400.0,24321.2412109375,23781.597616570496,24860.884805304504
11-06-07,27700.0,27700.0,24483.916015625,23888.933172705714,25078.898858544286
11-06-08,27050.0,27050.0,24413.36328125,23709.383685495755,25117.342877004245
11-06-09,26500.0,26500.0,24210.6279296875,23498.086224032333,24923.169635342667
11-06-10,27000.0,27000.0,24018.3173828125,23382.767963729635,24653.866801895365
11-06-13,27500.0,27500.0,23952.1884765625,23378.93028649441,24525.44666663059
11-06-14,27500.0,27500.0,23999.87890625,23423.375369521895,24576.382442978105
11-06-15,27500.0,27500.0,24202.0947265625,23590.811122741652,24813.378330383348
11-06-16,27400.0,27400.0,24554.7001953125,23953.284747454098,25156.115643170902
11-06-17,27400.0,27400.0,25016.5439453125,24415.41938220468,25617.66850842032
11-06-20,27950.0,27950.0,25285.0986328125,24601.983007107756,25968.214258517244
