,real,target,preds,lower,upper
07-10-19,24950.0,24950.0,21784.5126953125,20946.739266458004,22622.286124166996
07-10-22,24200.0,24200.0,21924.81640625,21076.424696317692,22773.208116182308
07-10-23,24200.0,24200.0,22150.529296875,21311.152089111532,22989.906504638468
07-10-24,24500.0,24500.0,22219.201171875,21342.63034886214,23095.77199488786
07-10-25,24000.0,24000.0,22143.6474609375,21203.674565988556,23083.620355886444
07-10-26,25000.0,25000.0,22037.509765625,21087.74487334445,22987.27465790555
07-10-29,25350.0,25350.0,22108.9189453125,21215.267894919372,23002.569995705628
07-10-30,24550.0,24550.0,22461.1025390625,21627.566555105044,23294.638523019956
07-10-31,24000.0,24000.0,22808.46875,21941.5996139612,23675.3378860388
07-11-01,23800.0,23800.0,23019.9228515625,22048.878726211835,23990.966976913165
07-11-02,22750.0,22750.0,23161.3125,22128.463558037893,24194.161441962107
07-11-05,22800.0,22800.0,23341.806640625,22314.445489823636,24369.167791426364
07-11-06,22450.0,22450.0,23628.234375,22616.369117265418,24640.099632734582
07-11-07,22550.0,22550.0,24013.97265625,22982.588146357197,25045.357166142803
07-11-08,21650.0,21650.0,24393.759765625,23299.264109242726,25488.255422007274
07-11-09,23150.0,23150.0,24649.0986328125,23445.591510772538,25852.605754852462
07-11-12,22350.0,22350.0,24769.888671875,23464.39676100919,26075.38058274081
07-11-13,23150.0,23150.0,24833.5087890625,23491.132863389434,26175.884714735566
07-11-14,24150.0,24150.0,24887.1611328125,23558.538609912568,26215.783655712432
07-11-15,24350.0,24350.0,24850.7822265625,23513.420782823276,26188.143670301724
07-11-16,23500.0,23500.0,24730.8115234375,23365.626842176647,26095.996204698353
07-11-19,23100.0,23100.0,24630.2548828125,23280.02199701495,25980.48776861005
07-11-20,23100.0,23100.0,24663.9912109375,23380.60840748145,25947.37401439355
07-11-21,22300.0,22300.0,24793.3056640625,23552.50699761056,26034.10433051444
07-11-22,21850.0,21850.0,24794.30859375,23500.224085930044,26088.393101569956
07-11-23,21400.0,21400.0,24634.916015625,23264.76985363664,26005.06217761336
07-11-26,22200.0,22200.0,24377.30078125,22996.341093953117,25758.260468546883
07-11-27,22250.0,22250.0,24165.9384765625,22855.059401031227,25476.817552093773
07-11-28,22600.0,22600.0,24093.7314453125,22873.944979125972,25313.517911499028
07-11-29,23000.0,23000.0,23957.0576171875,22747.936258515747,25166.178975859253
07-11-30,23200.0,23200.0,23752.7568359375,22514.01997319411,24991.49369868089
07-12-03,23500.0,23500.0,23577.5361328125,22359.600338686563,24795.471926938437
07-12-04,24500.0,24500.0,23529.392578125,22385.602298152924,24673.182858097076
07-12-05,25150.0,25150.0,23612.4912109375,22527.142395209197,24697.840026665803
07-12-06,25150.0,25150.0,23665.1298828125,22564.603184282183,24765.656581342817
07-12-07,26000.0,26000.0,23632.369140625,22481.79202408017,24782.94625716983
07-12-10,25000.0,25000.0,23519.2412109375,22350.513471075872,24687.968950799128
07-12-11,24850.0,24850.0,23502.37890625,22365.729609902904,24639.028202597096
07-12-12,25000.0,25000.0,23573.1767578125,22463.79013850511,24682.56337711989
07-12-13,24600.0,24600.0,23506.078125,22350.415441635665,24661.740808364335
07-12-14,25400.0,25400.0,23293.064453125,22072.859654484662,24513.269251765338
07-12-17,24450.0,24450.0,23064.970703125,21851.52027929847,24278.42112695153
07-12-18,24200.0,24200.0,22917.23046875,21778.128542343857,24056.332395156143
07-12-20,24500.0,24500.0,22921.05078125,21859.670539444898,23982.431023055102
07-12-21,25600.0,25600.0,22875.392578125,21823.583330357385,23927.201825892615
07-12-24,25300.0,25300.0,22773.599609375,21690.610632993747,23856.588585756253
07-12-26,25300.0,25300.0,22762.7060546875,21690.18383050868,23835.22827886632
07-12-27,24900.0,24900.0,22948.560546875,21932.808557730033,23964.312536019967
07-12-28,24600.0,24600.0,23253.111328125,22260.1569113818,24246.0657448682
08-01-02,24000.0,24000.0,23372.109375,22303.633742203794,24440.585007796206
08-01-03,23900.0,23900.0,23265.1806640625,22100.22803234405,24430.13329578095
08-01-04,24300.0,24300.0,23049.376953125,21865.22397961865,24233.52992663135
08-01-07,24600.0,24600.0,22841.3544921875,21715.169340898094,23967.539643476906
08-01-08,24500.0,24500.0,22718.9423828125,21665.5752759996,23772.3094896254
08-01-09,24700.0,24700.0,22525.8876953125,21493.75781163002,23558.01757899498
08-01-10,23850.0,23850.0,22275.1494140625,21232.90429977031,23317.39452835469
08-01-11,23650.0,23650.0,22124.6328125,21111.737938644314,23137.527686355686
08-01-14,23950.0,23950.0,22204.80859375,21267.25936374852,23142.35782375148
08-01-15,23500.0,23500.0,22487.6767578125,21601.080296642842,23374.273218982158
08-01-16,23200.0,23200.0,22766.1630859375,21830.208813743517,23702.117358131483
08-01-17,22600.0,22600.0,22995.8271484375,21960.46926688544,24031.18502998956
08-01-18,22400.0,22400.0,23257.4228515625,22168.137871152005,24346.707831972995
08-01-21,22000.0,22000.0,23616.0068359375,22524.551059215686,24707.462612659314
08-01-22,20700.0,20700.0,24046.4228515625,22941.376466857313,25151.469236267687
08-01-23,21400.0,21400.0,24315.6796875,23121.589894611843,25509.769480388157
08-01-24,21400.0,21400.0,24398.1953125,23096.81809109025,25699.57253390975
08-01-25,22700.0,22700.0,24366.3701171875,23019.738142549984,25713.002091825016
08-01-28,21850.0,21850.0,24342.162109375,23023.447248347715,25660.876970402285
08-01-29,22000.0,22000.0,24402.4970703125,23131.928788763278,25673.065351861722
08-01-30,21750.0,21750.0,24386.2353515625,23100.557595671762,25671.913107453238
08-01-31,21850.0,21850.0,24254.568359375,22917.10483180536,25592.03188694464
08-02-01,22300.0,22300.0,24143.5869140625,22811.13637007256,25476.03745805244
08-02-04,22500.0,22500.0,24158.22265625,22892.091794420085,25424.353518079915
08-02-05,22650.0,22650.0,24181.0986328125,22942.768260937795,25419.429004687205
08-02-11,22150.0,22150.0,24210.6689453125,22952.768780167316,25468.569110457684
08-02-12,21800.0,21800.0,24245.1494140625,22976.29055066235,25514.00827746265
08-02-13,21700.0,21700.0,24287.1279296875,23023.78132321415,25550.47453616085
08-02-14,22450.0,22450.0,24345.6572265625,23065.079854510623,25626.234598614377
08-02-15,22100.0,22100.0,24401.529296875,23082.449508413538,25720.609085336462
08-02-18,22150.0,22150.0,24467.6689453125,23126.003647143392,25809.334243481608
08-02-19,22000.0,22000.0,24407.1103515625,23035.588718455438,25778.631984669562
08-02-20,21950.0,21950.0,24251.9384765625,22861.39826892339,25642.47868420161
08-02-21,21550.0,21550.0,24093.2529296875,22735.516365235846,25450.989494139154
08-02-22,21450.0,21450.0,24025.048828125,22744.695139626983,25305.402516623017
08-02-25,21600.0,21600.0,24032.1396484375,22811.003268786964,25253.276028088036
08-02-26,21450.0,21450.0,23926.005859375,22689.41059254936,25162.60112620064
08-02-27,21300.0,21300.0,23714.4287109375,22441.829492013643,24987.027929861357
08-02-28,20950.0,20950.0,23475.541015625,22218.525142308128,24732.556888941872
08-02-29,20800.0,20800.0,23323.70703125,22139.867111470412,24507.546951029588
08-03-03,20100.0,20100.0,23223.681640625,22104.65125255728,24342.71202869272
08-03-04,19850.0,19850.0,22996.7490234375,21876.807127977154,24116.690918897846
08-03-05,19600.0,19600.0,22588.26171875,21442.7341669106,23733.7892705894
08-03-06,20100.0,20100.0,22157.7265625,21046.56395967745,23268.88916532255
08-03-07,19800.0,19800.0,21915.134765625,20911.063727716442,22919.205803533558
08-03-10,19850.0,19850.0,21966.369140625,21075.118126602974,22857.620154647026
08-03-11,20500.0,20500.0,22021.529296875,21149.87688313713,22893.18171061287
08-03-12,20500.0,20500.0,21987.3955078125,21056.5655272381,22918.2254883869
08-03-13,20350.0,20350.0,21923.1337890625,20966.738307924858,22879.529270200142
08-03-14,20700.0,20700.0,21939.91015625,21021.069972327896,22858.750340172104
08-03-17,20250.0,20250.0,22154.521484375,21277.837372318296,23031.205596431704
08-03-18,20500.0,20500.0,22320.7626953125,21413.0982955673,23228.4270950577
08-03-19,20500.0,20500.0,22376.421875,21387.541472554432,23365.302277445568
08-03-20,20700.0,20700.0,22221.9326171875,21187.078174652073,23256.787059722927
08-03-21,20650.0,20650.0,21941.697265625,20927.690570906387,22955.703960343613
08-03-24,20800.0,20800.0,21697.2451171875,20762.24757989218,22632.24265448282
08-03-25,20400.0,20400.0,21669.7626953125,20835.158372029942,22504.367018595058
08-03-26,20500.0,20500.0,21869.3359375,21095.47730017464,22643.19457482536
08-03-27,20600.0,20600.0,21998.376953125,21186.297656410617,22810.456249839383
08-03-28,20500.0,20500.0,21996.298828125,21096.55985038681,22896.03780586319
08-03-31,20400.0,20400.0,21923.3759765625,20988.957204747778,22857.794748377222
08-04-01,20100.0,20100.0,21900.9931640625,20999.975307777317,22802.011020347683
08-04-02,19950.0,19950.0,21959.9111328125,21103.460590821793,22816.361674803207
08-04-03,20000.0,20000.0,21914.2802734375,21046.829852433213,22781.730694441787
08-04-04,20000.0,20000.0,21753.3173828125,20840.046426097895,22666.588339527105
08-04-07,21000.0,21000.0,21570.58984375,20654.11646129283,22487.06322620717
08-04-08,20850.0,20850.0,21483.5400390625,20621.465531002035,22345.614547122965
08-04-10,21250.0,21250.0,21507.85546875,20706.07803341238,22309.63290408762
08-04-11,20850.0,20850.0,21407.578125,20599.663655877583,22215.492594122417
08-04-14,20800.0,20800.0,21128.884765625,20266.76278348922,21991.00674776078
08-04-15,20800.0,20800.0,20788.32421875,19920.404505582264,21656.243931917736
08-04-16,21000.0,21000.0,20589.0380859375,19790.035732027645,21388.040439847355
08-04-17,21200.0,21200.0,20588.5078125,19884.414912820448,21292.600712179552
08-04-18,21300.0,21300.0,20506.1416015625,19838.50727583244,21173.77592729256
08-04-21,21500.0,21500.0,20332.2099609375,19626.80225018192,21037.61767169308
08-04-22,21700.0,21700.0,20220.130859375,19506.622746581143,20933.638972168857
08-04-23,22100.0,22100.0,20288.0107421875,19631.556658478727,20944.464825896273
08-04-24,21450.0,21450.0,20528.7685546875,19933.779041600148,21123.758067774852
08-04-25,21500.0,21500.0,20636.1318359375,20026.358517223496,21245.905154651504
08-04-28,21500.0,21500.0,20538.47265625,19848.257231248692,21228.688081251308
08-04-29,21200.0,21200.0,20414.40234375,19694.037528179193,21134.767159320807
08-04-30,21000.0,21000.0,20413.5439453125,19739.621637676184,21087.466252948816
08-05-02,21250.0,21250.0,20600.0927734375,19988.157304911554,21212.028241963446
08-05-06,21500.0,21500.0,20702.7490234375,20082.805236151988,21322.692810723012
08-05-07,22500.0,22500.0,20655.3720703125,19959.017175661706,21351.726964963294
08-05-08,22500.0,22500.0,20527.5703125,19797.41002602104,21257.73059897896
08-05-09,22200.0,22200.0,20510.7529296875,19816.42288304855,21205.08297632645
08-05-13,22500.0,22500.0,20637.869140625,20002.976973704368,21272.761307545632
08-05-14,22500.0,22500.0,20669.220703125,20035.542569771216,21302.898836478784
08-05-15,23500.0,23500.0,20546.0078125,19844.88625811534,21247.12936688466
08-05-16,23900.0,23900.0,20384.48046875,19650.443145091485,21118.517792408515
08-05-19,24000.0,24000.0,20328.3193359375,19632.220910320062,21024.417761554938
08-05-20,24000.0,24000.0,20446.515625,19815.381565705266,21077.649684294734
08-05-21,24000.0,24000.0,20501.720703125,19885.931701095058,21117.509705154942
08-05-22,23700.0,23700.0,20477.458984375,19810.233222670624,21144.684746079376
08-05-23,23100.0,23100.0,20539.52734375,19851.421024476942,21227.633663023058
08-05-26,23100.0,23100.0,20723.89453125,20075.986795233905,21371.802267266095
08-05-27,23400.0,23400.0,20772.033203125,20143.69488331251,21400.37152293749
08-05-28,23400.0,23400.0,20651.8330078125,19971.395310379896,21332.270705245104
08-05-29,23950.0,23950.0,20530.1943359375,19827.90655411862,21232.48211775638
08-05-30,24400.0,24400.0,20598.849609375,19942.736265296495,21254.962953453505
08-06-02,24150.0,24150.0,20866.27734375,20265.278309707846,21467.276377792154
08-06-03,23800.0,23800.0,21031.810546875,20403.515521741665,21660.105572008335
08-06-04,23750.0,23750.0,21034.0302734375,20317.442024096326,21750.618522778674
08-06-05,24000.0,24000.0,21021.2578125,20270.97296089615,21771.54266410385
08-06-09,23850.0,23850.0,21097.623046875,20383.64743346567,21811.59866028433
08-06-10,23000.0,23000.0,21272.1357421875,20596.93569382876,21947.33579054624
08-06-11,22900.0,22900.0,21306.1328125,20604.057793323434,22008.207831676566
08-06-12,21750.0,21750.0,21164.984375,20397.660350056703,21932.308399943297
08-06-13,22600.0,22600.0,20967.6416015625,20187.81106867899,21747.47213444601
08-06-16,22450.0,22450.0,20937.552734375,20209.916681963023,21665.188786786977
08-06-17,22100.0,22100.0,20990.8056640625,20320.34205883906,21661.26926928594
08-06-18,22400.0,22400.0,21136.6396484375,20459.448188809096,21813.831108065904
08-06-19,22350.0,22350.0,21443.470703125,20740.604751270006,22146.336654979994
08-06-20,22850.0,22850.0,21826.4482421875,21101.00804151174,22551.88844286326
08-06-23,22600.0,22600.0,22050.666015625,21262.22600097924,22839.10603027076
08-06-24,22800.0,22800.0,22130.2421875,21264.179876065442,22996.304498934558
08-06-25,23000.0,23000.0,22235.47265625,21349.0284746112,23121.9168378888
08-06-26,22950.0,22950.0,22459.2724609375,21597.594062006643,23320.950859868357
08-06-27,22600.0,22600.0,22591.22265625,21712.315447899055,23470.129864600945
08-06-30,22900.0,22900.0,22618.9453125,21681.83566156993,23556.05496343007
08-07-01,23000.0,23000.0,22614.30859375,21657.113886817813,23571.503300682187
08-07-02,23000.0,23000.0,22658.294921875,21731.576729251923,23585.013114498077
08-07-03,23000.0,23000.0,22737.0634765625,21836.947075709526,23637.179877415474
08-07-04,22000.0,22000.0,22658.02734375,21728.326352322263,23587.728335177737
08-07-07,22100.0,22100.0,22467.5078125,21497.627431883575,23437.388193116425
08-07-08,21600.0,21600.0,22291.771484375,21340.55882260601,23242.98414614399
08-07-09,21150.0,21150.0,22286.11328125,21408.461391464796,23163.765171035204
08-07-10,21300.0,21300.0,22477.73828125,21660.161681809994,23295.314880690006
08-07-11,21600.0,21600.0,22663.384765625,21811.92087332071,23514.84865792929
08-07-14,21500.0,21500.0,22745.478515625,21802.49713223729,23688.45989901271
08-07-15,21150.0,21150.0,22769.41796875,21779.860590474396,23758.975347025604
08-07-16,22100.0,22100.0,22838.40234375,21869.532816966872,23807.271870533128
08-07-17,22200.0,22200.0,22794.0625,21839.503687227774,23748.621312772226
08-07-18,22400.0,22400.0,22632.6123046875,21662.34772856662,23602.87688080838
08-07-21,22000.0,22000.0,22432.7763671875,21473.10389546044,23392.44883891456
08-07-22,22150.0,22150.0,22274.1689453125,21368.230405569717,23180.107485055283
08-07-23,22200.0,22200.0,22215.8974609375,21367.65553061892,23064.13939125608
08-07-24,22850.0,22850.0,22077.009765625,21237.510719431877,22916.508811818123
08-07-25,22800.0,22800.0,21847.23828125,20984.926599527425,22709.549962972575
08-07-28,23700.0,23700.0,21636.8955078125,20790.798197059583,22482.992818565417
08-07-29,23700.0,23700.0,21593.4677734375,20815.200971479793,22371.734575395207
08-07-30,23700.0,23700.0,21751.013671875,21036.19498861662,22465.83235513338
08-07-31,24100.0,24100.0,21837.373046875,21105.567785770338,22569.178307979662
08-08-01,24050.0,24050.0,21794.5400390625,20994.074060172406,22595.006017952594
08-08-04,24200.0,24200.0,21722.98828125,20904.27630503877,22541.70025746123
08-08-05,24350.0,24350.0,21748.2734375,20975.09189313103,22521.45498186897
08-08-06,24200.0,24200.0,21892.8486328125,21164.595839798985,22621.101425826015
08-08-07,24250.0,24250.0,21921.994140625,21169.972964051343,22674.015317198657
08-08-08,23900.0,23900.0,21896.2578125,21081.657412086322,22710.858212913678
08-08-11,24000.0,24000.0,21927.4736328125,21092.823712748144,22762.123552876856
08-08-12,23600.0,23600.0,22091.9248046875,21280.06656805002,22903.78304132498
08-08-13,23450.0,23450.0,22304.4609375,21495.004264032024,23113.917610967976
08-08-14,23500.0,23500.0,22278.21484375,21404.31040126965,23152.11928623035
08-08-18,24100.0,24100.0,22025.7080078125,21084.630457571504,22966.785558053496
08-08-19,23700.0,23700.0,21702.83984375,20773.817426911308,22631.862260588692
08-08-20,20900.0,20900.0,21472.32421875,20629.024669067276,22315.623768432724
08-08-21,20400.0,20400.0,21442.025390625,20691.969945319834,22192.080835930166
08-08-22,20450.0,20450.0,21380.3427734375,20656.94531988379,22103.74022699121
08-08-25,20500.0,20500.0,21208.125,20447.03199735918,21969.21800264082
08-08-26,20500.0,20500.0,21066.986328125,20298.809498849707,21835.163157400293
08-08-27,19000.0,19000.0,21128.4443359375,20416.718664493717,21840.170007381283
08-08-28,17800.0,17800.0,21405.130859375,20751.685603425434,22058.576115324566
08-08-29,19200.0,19200.0,21588.0,20903.975611004447,22272.024388995553
08-09-01,18750.0,18750.0,21574.5009765625,20800.43572506319,22348.56622806181
08-09-02,15950.0,15950.0,21499.0751953125,20690.483910819898,22307.666479805102
08-09-03,13600.0,13600.0,21547.123046875,20781.78534787236,22312.46074587764
08-09-04,14300.0,14300.0,21773.4169921875,21059.93537442668,22486.89860994832
08-09-05,13900.0,13900.0,21947.2490234375,21208.486569520534,22686.011477354466
08-09-08,14700.0,14700.0,22040.4931640625,21227.622680946683,22853.363647178317
08-09-09,15000.0,15000.0,22111.5380859375,21267.07631277009,22955.99985910491
08-09-10,14950.0,14950.0,22260.2041015625,21436.541213172866,23083.866989952134
08-09-11,14600.0,14600.0,22585.021484375,21775.454037617706,23394.588931132294
08-09-12,14800.0,14800.0,22857.38671875,21983.48033484367,23731.29310265633
08-09-16,14050.0,14050.0,23010.3837890625,22029.110691372225,23991.656886752775
08-09-17,14200.0,14200.0,23113.125,22075.182814934844,24151.067185065156
08-09-18,14000.0,14000.0,23236.7177734375,22203.97447817592,24269.46106869908
08-09-19,14800.0,14800.0,23398.4326171875,22376.543015862357,24420.322218512643
08-09-22,14350.0,14350.0,23412.08203125,22347.892295610265,24476.271766889735
08-09-23,14450.0,14450.0,23282.1298828125,22163.666454743736,24400.593310881264
08-09-24,14850.0,14850.0,23105.36328125,21989.367742767645,24221.358819732355
08-09-25,15300.0,15300.0,23022.3759765625,21969.992632085236,24074.759321039764
08-09-26,14950.0,14950.0,22922.8916015625,21919.887344625913,23925.895858499087
08-09-29,14450.0,14450.0,22777.5341796875,21778.034436313374,23777.033923061626
08-09-30,14450.0,14450.0,22433.46484375,21430.18021536204,23436.74947213796
08-10-01,14300.0,14300.0,21970.755859375,21005.283514603598,22936.228204146402
08-10-02,14450.0,14450.0,21563.7705078125,20684.8690462608,22442.6719693642
08-10-06,13550.0,13550.0,21109.0595703125,20312.68720496779,21905.43193565721
08-10-07,13750.0,13750.0,20644.2978515625,19885.143335198754,21403.452367926246
08-10-08,12100.0,12100.0,20152.4658203125,19429.595195078848,20875.336445546152
08-10-09,11500.0,11500.0,19684.5439453125,19019.627149120657,20349.460741504343
08-10-10,11500.0,11500.0,19376.27734375,18780.489428494428,19972.065259005572
08-10-13,12650.0,12650.0,19069.078125,18527.840040043087,19610.316209956913
08-10-14,12850.0,12850.0,18446.3583984375,17885.902121662064,19006.814675212936
08-10-15,13250.0,13250.0,17367.142578125,16713.580501808792,18020.704654441208
08-10-16,11900.0,11900.0,16192.22900390625,15399.692714219065,16984.765293593435
08-10-17,11550.0,11550.0,15353.97705078125,14429.131442878723,16278.822658683777
08-10-20,11900.0,11900.0,14762.92138671875,13772.10349683189,15753.73927660561
08-10-21,11350.0,11350.0,14387.79150390625,13324.06252175054,15451.52048606196
08-10-22,10450.0,10450.0,14241.65771484375,13112.372813249569,15370.942616437931
08-10-23,9930.0,9930.0,14337.41796875,13199.556592950395,15475.279344549605
08-10-24,9570.0,9570.0,14624.15576171875,13547.298005615345,15701.013517822155
08-10-27,10650.0,10650.0,14750.66259765625,13774.222396697158,15727.102798615342
08-10-28,11200.0,11200.0,14717.10986328125,13739.657906445715,15694.561820116785
08-10-29,11500.0,11500.0,14669.96142578125,13651.786806380776,15688.136045181724
08-10-30,13000.0,13000.0,14782.94580078125,13762.26085979889,15803.63074176361
08-10-31,13000.0,13000.0,14812.50390625,13848.71703458692,15776.29077791308
08-11-03,13600.0,13600.0,14671.1845703125,13695.64824510563,15646.72089551937
08-11-04,13300.0,13300.0,14517.744140625,13471.106830281793,15564.381450968207
08-11-05,13600.0,13600.0,14576.06689453125,13494.987025993272,15657.146763069228
08-11-06,13200.0,13200.0,14868.56884765625,13843.812120525214,15893.325574787286
08-11-07,13400.0,13400.0,15048.9599609375,14131.68855575822,15966.23136611678
08-11-10,14350.0,14350.0,14891.06005859375,13977.120316530121,15804.999800657379
08-11-11,14000.0,14000.0,14577.40966796875,13552.111946253674,15602.707389683826
08-11-12,14050.0,14050.0,14421.48828125,13316.526230808893,15526.450331691107
08-11-13,14250.0,14250.0,14259.93896484375,13175.523621878885,15344.354307808615
08-11-14,14100.0,14100.0,14013.63427734375,12913.772045952775,15113.496508734725
08-11-17,13800.0,13800.0,13698.69140625,12531.043120522743,14866.339691977257
08-11-18,11750.0,11750.0,13404.41064453125,12169.449276417467,14639.372012645033
08-11-19,11000.0,11000.0,13159.99951171875,11888.833445201872,14431.165578235628
08-11-20,11150.0,11150.0,12907.94482421875,11609.278334648217,14206.611313789283
08-11-21,11200.0,11200.0,12728.88232421875,11366.42736773971,14091.33728069779
08-11-24,10750.0,10750.0,12680.57763671875,11267.937549971302,14093.217723466198
08-11-25,10900.0,10900.0,12750.47802734375,11341.726243078516,14159.229811608984
08-11-26,11400.0,11400.0,12887.41357421875,11522.291182794776,14252.535965642724
08-11-27,11500.0,11500.0,12849.17431640625,11544.271617235974,14154.077015576526
08-11-28,12000.0,12000.0,12651.1376953125,11315.974450666063,13986.300939958937
08-12-01,11750.0,11750.0,12381.0693359375,10981.448625491705,13780.690046383295
08-12-02,11800.0,11800.0,12152.00244140625,10700.636619266137,13603.368263546363
08-12-03,11900.0,11900.0,12015.84423828125,10540.100521889008,13491.587954673492
08-12-04,12300.0,12300.0,11861.60595703125,10392.521713075954,13330.690200986546
08-12-05,12150.0,12150.0,11718.3486328125,10207.156764386391,13229.540501238609
08-12-08,13950.0,13950.0,11675.75732421875,10108.441103800866,13243.073544636634
08-12-09,13800.0,13800.0,11855.71337890625,10254.19986067714,13457.22689713536
08-12-10,13800.0,13800.0,12270.0859375,10714.58133581885,13825.59053918115
08-12-11,14000.0,14000.0,12662.27294921875,11232.37933701346,14092.16656142404
08-12-12,13950.0,13950.0,12915.7900390625,11563.720582208514,14267.859495916486
08-12-15,13950.0,13950.0,13094.49169921875,11757.78867004783,14431.19472838967
08-12-16,13450.0,13450.0,13301.08984375,11986.298560934836,14615.881126565164
08-12-17,14100.0,14100.0,13595.53466796875,12340.99072329811,14850.07861263939
08-12-18,14150.0,14150.0,13810.29541015625,12644.25533501107,14976.33548530143
08-12-19,14100.0,14100.0,13888.4638671875,12748.390701796208,15028.537032578792
08-12-22,14100.0,14100.0,13900.08349609375,12737.714685878494,15062.452306309006
08-12-23,14100.0,14100.0,13984.17529296875,12811.992514640871,15156.358071296629
08-12-24,14400.0,14400.0,14253.21630859375,13119.31075786715,15387.12185932035
08-12-26,14200.0,14200.0,14395.041015625,13356.957385454309,15433.124645795691
08-12-29,13500.0,13500.0,14111.09521484375,13087.94797694326,15134.24245274424
08-12-30,13650.0,13650.0,13495.501953125,12357.862226346744,14633.141679903256
09-01-02,13650.0,13650.0,12948.68408203125,11654.118245922462,14243.249918140038
09-01-05,13450.0,13450.0,12673.52587890625,11289.936834951732,14057.114922860768
09-01-06,13550.0,13550.0,12477.61328125,11097.133642467456,13858.092920032544
09-01-07,13400.0,13400.0,12281.43603515625,10877.025056937418,13685.847013375082
09-01-08,12850.0,12850.0,12153.05859375,10687.781369325354,13618.335818174646
09-01-09,13000.0,13000.0,12205.37060546875,10701.520064293978,13709.221146643522
09-01-12,12850.0,12850.0,12450.9111328125,10978.678967597905,13923.143298027095
09-01-13,12750.0,12750.0,12627.89794921875,11244.669164558041,14011.126733879459
09-01-14,12850.0,12850.0,12625.5673828125,11271.707484497314,13979.427281127686
09-01-15,12250.0,12250.0,12569.6494140625,11173.083724888842,13966.215103236158
09-01-16,12150.0,12150.0,12640.2763671875,11211.033245676026,14069.519488698974
09-01-19,12500.0,12500.0,12891.79638671875,11497.008523786912,14286.584249650588
09-01-20,12700.0,12700.0,13188.5263671875,11882.586344636999,14494.466389738001
09-01-21,12500.0,12500.0,13426.81494140625,12178.119752906048,14675.510129906452
09-01-22,12700.0,12700.0,13624.67138671875,12394.23903908837,14855.10373434913
09-01-23,12500.0,12500.0,13902.13720703125,12697.979007881659,15106.295406180841
09-01-28,12900.0,12900.0,14280.875,13157.833914094967,15403.916085905033
09-01-29,13000.0,13000.0,14508.82958984375,13493.012924880395,15524.646254807105
09-01-30,12800.0,12800.0,14485.13037109375,13484.896595282507,15485.364146904993
09-02-02,12650.0,12650.0,14366.90771484375,13307.788411216867,15426.027018470633
09-02-03,12750.0,12750.0,14402.1328125,13308.297191955964,15495.968433044036
09-02-04,13100.0,13100.0,14656.08935546875,13609.80009231503,15702.37861862247
09-02-05,12800.0,12800.0,14838.6650390625,13889.832288817497,15787.497789307503
09-02-06,12850.0,12850.0,14822.12646484375,13882.905575383245,15761.347354304255
09-02-09,13100.0,13100.0,14733.5029296875,13736.957342106267,15730.048517268733
09-02-10,13250.0,13250.0,14782.62890625,13760.998671240373,15804.259141259627
09-02-11,12900.0,12900.0,14715.28369140625,13743.899188544341,15686.668194268159
09-02-12,13200.0,13200.0,14512.314453125,13517.826802488897,15506.802103761103
09-02-13,13000.0,13000.0,14347.06591796875,13267.274991098386,15426.856844839114
09-02-16,12900.0,12900.0,14141.021484375,13036.771680997974,15245.271287752026
09-02-17,12300.0,12300.0,13915.39208984375,12777.108404630979,15053.675775056521
09-02-18,12000.0,12000.0,13753.7900390625,12564.418528910628,14943.161549214372
09-02-19,12000.0,12000.0,13725.314453125,12511.67112165808,14938.95778459192
09-02-20,11600.0,11600.0,13847.11376953125,12655.93634762713,15038.29119143537
09-02-23,11450.0,11450.0,13844.3564453125,12712.49862686442,14976.21426376058
09-02-24,11400.0,11400.0,13658.32763671875,12505.631432498454,14811.023840939046
09-02-25,11300.0,11300.0,13441.0791015625,12210.797821724153,14671.360381400847
09-02-26,11500.0,11500.0,13340.6640625,12063.945154187817,14617.382970812183
09-02-27,12450.0,12450.0,13387.91064453125,12122.836462059302,14652.984827003198
09-03-02,11750.0,11750.0,13360.15380859375,12143.086080419764,14577.221536767736
09-03-03,12000.0,12000.0,13219.26025390625,11981.68494707692,14456.83556073558
09-03-04,12300.0,12300.0,13075.30029296875,11776.172136815234,14374.428449122266
09-03-05,12600.0,12600.0,13088.935546875,11753.450021566354,14424.421072183646
09-03-06,12800.0,12800.0,13286.03076171875,11982.73917036212,14589.32235307538
09-03-09,12750.0,12750.0,13561.48388671875,12340.526376539234,14782.441396898266
09-03-10,13000.0,13000.0,13886.205078125,12733.695882901668,15038.714273348332
09-03-11,13100.0,13100.0,14213.70166015625,13126.102280190471,15301.301040122029
09-03-12,13350.0,13350.0,14222.2177734375,13187.277768388598,15257.157778486402
09-03-13,13200.0,13200.0,13928.607421875,12833.86315760292,15023.35168614708
09-03-16,13550.0,13550.0,13600.12109375,12394.52168126677,14805.72050623323
09-03-17,13600.0,13600.0,13467.3486328125,12194.857857433122,14739.839408191878
09-03-18,13600.0,13600.0,13565.7216796875,12306.22964894108,14825.21371043392
09-03-19,13300.0,13300.0,13610.8115234375,12419.515381401681,14802.107665473319
09-03-20,13250.0,13250.0,13523.23486328125,12326.607014918598,14719.862711643902
09-03-23,13550.0,13550.0,13387.43310546875,12134.54245681046,14640.32375412704
09-03-24,13600.0,13600.0,13360.33837890625,12069.891688965396,14650.785068847104
